anon,comment,commenthidden,lang,minor,parentid,revid,roles,size,suppressed,tags,timestamp,title,user,userhidden
,,,en,,618987953,618988227,main,80148,,,2014-07-29 15:50:08,2014 Israel–Gaza conflict,Renamed user Sloane,
,humanitarian update,,en,,618985118,618987953,main,80143,,,2014-07-29 15:48:08,2014 Israel–Gaza conflict,Renamed user Sloane,
,"Kidnapping/murder not alleged; Hamas' involvement is. Ref cited already in section ""Background"".",,en,,618982532,618985118,main,79960,,,2014-07-29 15:27:06,2014 Israel–Gaza conflict,Spud770,
,/* Background */ See ref.,,en,,618978382,618982532,main,80293,,,2014-07-29 15:06:22,2014 Israel–Gaza conflict,Spud770,
,,,en,,618974650,618978382,main,80268,,,2014-07-29 14:34:13,2014 Israel–Gaza conflict,Supersaiyen312,
,fixed an error - put the reference at the top of the page by mistake.,,en,,618974321,618974650,main,80253,,,2014-07-29 14:07:55,2014 Israel–Gaza conflict,WarKosign,
,,,en,,618971837,618974321,main,80254,,,2014-07-29 14:04:51,2014 Israel–Gaza conflict,WarKosign,
,/* Media coverage */,,en,,618967253,618971837,main,80177,,,2014-07-29 13:43:36,2014 Israel–Gaza conflict,CoffeeWithMarkets,
,"/* Operation timeline */ this section should be kept short per summary style; removed event that was just talk, no action",,en,,618966243,618967253,main,80164,,,2014-07-29 13:02:41,2014 Israel–Gaza conflict,FutureTrillionaire,
,,,en,,618965591,618966243,main,81467,,,2014-07-29 12:52:37,2014 Israel–Gaza conflict,EkoGraf,
,,,en,,618964070,618965591,main,81272,,,2014-07-29 12:46:32,2014 Israel–Gaza conflict,EkoGraf,
,/* External links */,,en,,618959679,618964070,main,81405,,,2014-07-29 12:32:10,2014 Israel–Gaza conflict,Triggerhippie4,
,/* Operation timeline */ added a link to a very relevant page,,en,,618956755,618959679,main,81385,,,2014-07-29 11:46:46,2014 Israel–Gaza conflict,WarKosign,
,/* top */,,en,,618956537,618956755,main,81320,,,2014-07-29 11:15:32,2014 Israel–Gaza conflict,Brandmeister,
,,,en,,618956236,618956537,main,81324,,,2014-07-29 11:13:04,2014 Israel–Gaza conflict,Johorean Boy,
,"Changed protection level of 2014 Israel–Gaza conflict: Addition of [[WP:Verifiability|unsourced or poorly sourced content]] ([Edit=Allow only autoconfirmed users] (expires 11:09, 12 August 2014 (UTC)) [Move=Allow only administrators] (indefinite))",,en,,618955970,618956236,main,81318,,,2014-07-29 11:09:57,2014 Israel–Gaza conflict,Ged UK,
,,,en,,618955797,618955970,main,81318,,,2014-07-29 11:07:52,2014 Israel–Gaza conflict,Zaid almasri,
,,,en,,618951475,618955797,main,81593,,,2014-07-29 11:06:07,2014 Israel–Gaza conflict,Zaid almasri,
,One source for the actual figure of 110 is enough. Other sources don't even mention 110,,en,,618950560,618951475,main,82115,,,2014-07-29 10:17:41,2014 Israel–Gaza conflict,EkoGraf,
,,,en,,618949774,618950560,main,82846,,,2014-07-29 10:06:50,2014 Israel–Gaza conflict,Kalogeropoulos,
,"Removed ""Global Research"" and ""Israel today"" as sources. Already better sources present for the claims. No need to add dubious sources.",,en,,618947402,618949774,main,82513,,,2014-07-29 09:55:56,2014 Israel–Gaza conflict,Kingsindian,
,/* Legal issues */,,en,,618947254,618947402,main,82821,,,2014-07-29 09:25:14,2014 Israel–Gaza conflict,Triggerhippie4,
,/* Casualties and losses */,,en,,618947010,618947254,main,82759,,,2014-07-29 09:23:19,2014 Israel–Gaza conflict,Triggerhippie4,
,"/* Palestinian */ Legal issues are already discussed in a section below, and the source quoted there. Removed redundancy.",,en,,618945337,618947010,main,82748,,,2014-07-29 09:20:16,2014 Israel–Gaza conflict,Kingsindian,
,,,en,,618944633,618945337,main,83420,,,2014-07-29 08:58:59,2014 Israel–Gaza conflict,UserAccount001,
,,,en,,618943658,618944633,main,83418,,,2014-07-29 08:51:33,2014 Israel–Gaza conflict,Johorean Boy,
,/* Palestinian */ Edit citation,,en,,618943486,618943658,main,82919,,,2014-07-29 08:40:22,2014 Israel–Gaza conflict,AG1900,
,/* Palestinian */ Fixed citation,,en,,618943300,618943486,main,82853,,,2014-07-29 08:38:38,2014 Israel–Gaza conflict,AG1900,
,,,en,,618943252,618943300,main,82858,,,2014-07-29 08:36:42,2014 Israel–Gaza conflict,38.119.129.17,
,/* Palestinian */  Added legal implications,,en,,618941710,618943252,main,82903,,,2014-07-29 08:36:06,2014 Israel–Gaza conflict,AG1900,
,,,en,,618941077,618941710,main,82292,,"mobile app edit,mobile edit",2014-07-29 08:19:50,2014 Israel–Gaza conflict,Amateria1121,
,,,en,,618940846,618941077,main,82293,,,2014-07-29 08:13:55,2014 Israel–Gaza conflict,39.52.91.16,
,2 civilians killed from direct hit of rocket,,en,,618939868,618940846,main,82248,,,2014-07-29 08:11:51,2014 Israel–Gaza conflict,88.12.43.203,
,Reverted 1 edit by [[Special:Contributions/39.52.8.47|39.52.8.47]] ([[User talk:39.52.8.47|talk]]) to last revision by Yobot. ([[WP:TW|TW]]),,en,,618935773,618939868,main,82366,,,2014-07-29 08:02:26,2014 Israel–Gaza conflict,AntanO,
,,,en,,618933236,618935773,main,82498,,,2014-07-29 07:24:31,2014 Israel–Gaza conflict,39.52.8.47,
,[[WP:CHECKWIKI]] error fixes using [[Project:AWB|AWB]] (10331),,en,,618933049,618933236,main,82366,,,2014-07-29 07:03:12,2014 Israel–Gaza conflict,Yobot,
,"the rockers are unknow so stop abusing and replacing them with 10000, its more than that",,en,,618932157,618933049,main,82377,,,2014-07-29 07:01:12,2014 Israel–Gaza conflict,Middleeasternguy,
,/* Hamas */ changed order of sentences to make better sense,,en,,618932008,618932157,main,82377,,,2014-07-29 06:52:08,2014 Israel–Gaza conflict,Factsearch,
,/* Hamas */ provided additional info,,en,,618931983,618932008,main,82377,,,2014-07-29 06:50:22,2014 Israel–Gaza conflict,Factsearch,
,,,en,,618927100,618931983,main,81992,,,2014-07-29 06:50:01,2014 Israel–Gaza conflict,EkoGraf,
,"Changed spelling of general Mickey Edelstein from ""Micky"" to Mickey.",,en,,618923694,618927100,main,81659,,,2014-07-29 05:53:08,2014 Israel–Gaza conflict,Mugzyandmax,
,,,en,,618923599,618923694,main,81658,,,2014-07-29 05:14:32,2014 Israel–Gaza conflict,EkoGraf,
,,,en,,618923447,618923599,main,81659,,,2014-07-29 05:13:41,2014 Israel–Gaza conflict,EkoGraf,
,,,en,,618921279,618923447,main,81668,,,2014-07-29 05:11:56,2014 Israel–Gaza conflict,EkoGraf,
,/* Media coverage */ changed nation to world,,en,,618918113,618921279,main,81643,,,2014-07-29 04:50:48,2014 Israel–Gaza conflict,Factsearch,
,use in Reactions to the 2014 Israel–Gaza conflict,,en,,618917841,618918113,main,81640,,,2014-07-29 04:20:18,2014 Israel–Gaza conflict,AntanO,
,/* Background */,,en,,618916848,618917841,main,81748,,,2014-07-29 04:16:45,2014 Israel–Gaza conflict,AntanO,
,/* See also */,,en,,618916526,618916848,main,81784,,,2014-07-29 04:04:15,2014 Israel–Gaza conflict,AntanO,
,/* External links */,,en,,618915918,618916526,main,81766,,,2014-07-29 04:00:24,2014 Israel–Gaza conflict,AntanO,
,/* Operation timeline */,,en,,618915729,618915918,main,81765,,,2014-07-29 03:53:19,2014 Israel–Gaza conflict,AntanO,
,/* Operation timeline */,,en,,618914911,618915729,main,81772,,,2014-07-29 03:51:15,2014 Israel–Gaza conflict,AntanO,
,/* Financial impact */ differentiate between tunnels on the Egyptian border and tunnels on the Israeli border,,en,,618914895,618914911,main,81542,,,2014-07-29 03:41:48,2014 Israel–Gaza conflict,GabrielF,
,[[tools:~dispenser/view/Reflinks|Reflinks]]: Converting bare references,,en,,618914774,618914895,main,81199,,,2014-07-29 03:41:38,2014 Israel–Gaza conflict,AntanO,
,,,en,,618914569,618914774,main,80957,,,2014-07-29 03:40:13,2014 Israel–Gaza conflict,AntanO,
,/* Legal issues */,,en,,618914480,618914569,main,80954,,,2014-07-29 03:37:54,2014 Israel–Gaza conflict,AntanO,
,repeated a word,,en,,618913192,618914480,main,80958,,,2014-07-29 03:36:52,2014 Israel–Gaza conflict,AntanO,
,/* Protests in Israel and the West Bank */,,en,,618913057,618913192,main,80963,,,2014-07-29 03:23:10,2014 Israel–Gaza conflict,AntanO,
,Too many images,,en,,618912387,618913057,main,80963,,,2014-07-29 03:21:40,2014 Israel–Gaza conflict,AntanO,
,"Per source, the others not suspected of being militants",,en,,618910368,618912387,main,81067,,,2014-07-29 03:14:10,2014 Israel–Gaza conflict,EkoGraf,
,,,en,,618909260,618910368,main,81068,,,2014-07-29 02:52:30,2014 Israel–Gaza conflict,85.65.76.173,
,/* Violations of the truce reached in 2012 */,,en,,618908804,618909260,main,81067,,,2014-07-29 02:41:13,2014 Israel–Gaza conflict,CoffeeWithMarkets,
,/* Israeli */,,en,,618908526,618908804,main,81047,,,2014-07-29 02:36:11,2014 Israel–Gaza conflict,CoffeeWithMarkets,
,This appears to be a blog that's not a reliable source,,en,,618908306,618908526,main,81035,,,2014-07-29 02:33:45,2014 Israel–Gaza conflict,CoffeeWithMarkets,
,/* Background */,,en,,618907934,618908306,main,81541,,,2014-07-29 02:31:20,2014 Israel–Gaza conflict,CoffeeWithMarkets,
,/* Israeli */,,en,,618907773,618907934,main,81399,,,2014-07-29 02:27:20,2014 Israel–Gaza conflict,CoffeeWithMarkets,
,/* Financial impact */,,en,,618907569,618907773,main,81395,,,2014-07-29 02:26:00,2014 Israel–Gaza conflict,CoffeeWithMarkets,
,/* Financial impact */,,en,,618906804,618907569,main,81393,,,2014-07-29 02:24:03,2014 Israel–Gaza conflict,CoffeeWithMarkets,
,/* Media coverage */,,en,,618905703,618906804,main,81341,,,2014-07-29 02:16:24,2014 Israel–Gaza conflict,24.72.82.175,
,,,en,,618904909,618905703,main,80832,,,2014-07-29 02:05:25,2014 Israel–Gaza conflict,EkoGraf,
,,,en,,618904826,618904909,main,80884,,,2014-07-29 01:58:08,2014 Israel–Gaza conflict,EkoGraf,
,,,en,,618904593,618904826,main,80884,,,2014-07-29 01:57:22,2014 Israel–Gaza conflict,EkoGraf,
,,,en,,618904535,618904593,main,80764,,,2014-07-29 01:54:48,2014 Israel–Gaza conflict,Coltsfan,
,/* Casualties and losses */,,en,,618904129,618904535,main,80733,,,2014-07-29 01:54:13,2014 Israel–Gaza conflict,EkoGraf,
,,,en,,618904057,618904129,main,80612,,,2014-07-29 01:49:57,2014 Israel–Gaza conflict,Coltsfan,
,,,en,,618902857,618904057,main,80583,,,2014-07-29 01:49:24,2014 Israel–Gaza conflict,EkoGraf,
,,,en,,618901576,618902857,main,80123,,"mobile edit,mobile web edit",2014-07-29 01:38:49,2014 Israel–Gaza conflict,The Almightey Drill,
,,,en,,618901307,618901576,main,80119,,"mobile edit,mobile web edit",2014-07-29 01:27:14,2014 Israel–Gaza conflict,The Almightey Drill,
,,,en,,618900985,618901307,main,80115,,,2014-07-29 01:24:19,2014 Israel–Gaza conflict,EkoGraf,
,,,en,,618900634,618900985,main,80231,,,2014-07-29 01:20:55,2014 Israel–Gaza conflict,EkoGraf,
,/* Hamas */ typo,,en,,618900522,618900634,main,80227,,,2014-07-29 01:17:16,2014 Israel–Gaza conflict,Kingsindian,
,/* Hamas */ Removed a couple of sources and one clause. See [[Talk:2014_Israel–Gaza_conflict#Removal_of_the_.22Israeli_academics.22_say_..._from_the_lead]],,en,,618900300,618900522,main,80226,,,2014-07-29 01:16:10,2014 Israel–Gaza conflict,Kingsindian,
,"/* Media coverage */ Remove term ""savage"" to describe British press criticism, since it is O.R., and is not present in the Israeli ref cited.",,en,,618899833,618900300,main,80681,,,2014-07-29 01:13:58,2014 Israel–Gaza conflict,Edison,
,/* Background */ the response to this incident,,en,,618899468,618899833,main,80692,,,2014-07-29 01:09:23,2014 Israel–Gaza conflict,Yuvn86,
,/* Hamas */,,en,,618897824,618899468,main,80593,,,2014-07-29 01:05:32,2014 Israel–Gaza conflict,-sche,
,Moving ref back to end of sentence as each source cite multiple (but different) types of violations,,en,,618897482,618897824,main,80592,,"mobile edit,mobile web edit",2014-07-29 00:50:45,2014 Israel–Gaza conflict,I.am.a.qwerty,
,Unkown rockets numbers,,en,,618897413,618897482,main,80592,,"mobile edit,mobile web edit",2014-07-29 00:48:02,2014 Israel–Gaza conflict,Middleeasternguy,
,Placing refs next to statements,,en,,618895363,618897413,main,80583,,"mobile edit,mobile web edit",2014-07-29 00:47:30,2014 Israel–Gaza conflict,I.am.a.qwerty,
,Added content,,en,,618894031,618895363,main,80578,,"mobile edit,mobile web edit",2014-07-29 00:29:34,2014 Israel–Gaza conflict,I.am.a.qwerty,
,Typo,,en,,618893669,618894031,main,80149,,"mobile edit,mobile web edit",2014-07-29 00:18:47,2014 Israel–Gaza conflict,I.am.a.qwerty,
,Added ref,,en,,618893271,618893669,main,80141,,"mobile edit,mobile web edit",2014-07-29 00:15:57,2014 Israel–Gaza conflict,I.am.a.qwerty,
,/* Operation timeline */ Added wikilink to Shujaiyya incident,,en,,618892716,618893271,main,79802,,,2014-07-29 00:12:36,2014 Israel–Gaza conflict,Kingsindian,
,Added ref,,en,,618891966,618892716,main,79771,,"mobile edit,mobile web edit",2014-07-29 00:07:49,2014 Israel–Gaza conflict,I.am.a.qwerty,
,missing 'and'; wording tweak,,en,,618891556,618891966,main,79511,,,2014-07-29 00:01:27,2014 Israel–Gaza conflict,-sche,
,Clarifying. HumanRight orgs & others arguments,,en,,618891028,618891556,main,79518,,"mobile edit,mobile web edit",2014-07-28 23:57:44,2014 Israel–Gaza conflict,I.am.a.qwerty,
,Added ref,,en,,618890700,618891028,main,79288,,"mobile edit,mobile web edit",2014-07-28 23:52:12,2014 Israel–Gaza conflict,I.am.a.qwerty,
,"Undid revision 618889568 by [[Special:Contributions/188.220.31.184|188.220.31.184]] ([[User talk:188.220.31.184|talk]])  rv. Unjustified replacing of Hamas ""militants"" by ""soldiers""",,en,,618889568,618890700,main,79113,,,2014-07-28 23:49:31,2014 Israel–Gaza conflict,Kingsindian,
,changed language to non propaganda,,en,,618887419,618889568,main,79103,,,2014-07-28 23:38:59,2014 Israel–Gaza conflict,188.220.31.184,
,"/* Name of Israel's operation */ remove partial bolding of the transliterated Hebrew; no reason for it that I can discern, and I did check [[WP:HEBREW]]'s section on transliteration. was it meant to indicate stress? aren't accent marks used for that?",,en,,618886521,618887419,main,79113,,,2014-07-28 23:18:41,2014 Israel–Gaza conflict,-sche,
,move another paragraph of the [still] overly-long lead (see WP:LEDE) into a section of the article where it is more appropriate,,en,,618885955,618886521,main,79126,,,2014-07-28 23:10:47,2014 Israel–Gaza conflict,-sche,
,move the last paragraph of the [still] overly-long lead (see [[WP:LEDE]]) into a section of the article where it is more appropriate,,en,,618885609,618885955,main,79123,,,2014-07-28 23:06:07,2014 Israel–Gaza conflict,-sche,
,"trim slightly : the Israeli name is mentioned in the first paragraph of the lead and in a dedicated section of the article, no need to have it a second time in the lead",,en,,618883522,618885609,main,79204,,,2014-07-28 23:02:49,2014 Israel–Gaza conflict,-sche,
,tweaked,,en,,618883343,618883522,main,79266,,,2014-07-28 22:44:21,2014 Israel–Gaza conflict,Rms125a@hotmail.com,
,tweaked,,en,,618881971,618883343,main,79265,,,2014-07-28 22:42:27,2014 Israel–Gaza conflict,Rms125a@hotmail.com,
,"removed original research graph again, please discuss on talk page first before adding again",,en,,618881532,618881971,main,79215,,,2014-07-28 22:29:40,2014 Israel–Gaza conflict,Renamed user Sloane,
,"already obvious that these are claims by Hamas, no need for editorializing",,en,,618880691,618881532,main,80835,,,2014-07-28 22:25:54,2014 Israel–Gaza conflict,Renamed user Sloane,
,unsupported parameter error fix,,en,,618880509,618880691,main,80867,,,2014-07-28 22:18:14,2014 Israel–Gaza conflict,Jonesey95,
,Dating maintenance tags: {{Cn}},,en,,618878201,618880509,main,80867,,,2014-07-28 22:16:33,2014 Israel–Gaza conflict,AnomieBOT,
,Undid revision 618877850 by [[Special:Contributions/Richjuicee|Richjuicee]] ([[User talk:Richjuicee|talk]]),,en,,618877850,618878201,main,80837,,,2014-07-28 21:55:51,2014 Israel–Gaza conflict,Zambelo,
,,,en,,618876377,618877850,main,80838,,"mobile edit,mobile web edit",2014-07-28 21:52:36,2014 Israel–Gaza conflict,Richjuicee,
,,,en,,618876264,618876377,main,80837,,,2014-07-28 21:39:54,2014 Israel–Gaza conflict,EkoGraf,
,,,en,,618876141,618876264,main,80837,,,2014-07-28 21:38:51,2014 Israel–Gaza conflict,EkoGraf,
,,,en,,618875839,618876141,main,80838,,,2014-07-28 21:37:48,2014 Israel–Gaza conflict,EkoGraf,
,,,en,,618875775,618875839,main,81005,,,2014-07-28 21:35:13,2014 Israel–Gaza conflict,IMaster58,
,,,en,,618875158,618875775,main,80728,,,2014-07-28 21:34:47,2014 Israel–Gaza conflict,EkoGraf,
,Sentence already started out with ''militants'',,en,,618874787,618875158,main,80691,,,2014-07-28 21:29:40,2014 Israel–Gaza conflict,EkoGraf,
,,,en,,618874410,618874787,main,80713,,,2014-07-28 21:26:37,2014 Israel–Gaza conflict,EkoGraf,
,,,en,,618874062,618874410,main,80361,,,2014-07-28 21:23:36,2014 Israel–Gaza conflict,174.68.119.143,
,,,en,,618873958,618874062,main,80802,,,2014-07-28 21:20:31,2014 Israel–Gaza conflict,EkoGraf,
,,,en,,618873765,618873958,main,81106,,,2014-07-28 21:19:42,2014 Israel–Gaza conflict,Vsuarezp,
,,,en,,618872903,618873765,main,81084,,,2014-07-28 21:18:04,2014 Israel–Gaza conflict,EkoGraf,
,,,en,,618872775,618872903,main,81195,,,2014-07-28 21:11:11,2014 Israel–Gaza conflict,99.225.228.149,
,,,en,,618872574,618872775,main,81197,,,2014-07-28 21:10:12,2014 Israel–Gaza conflict,99.225.228.149,
,"changed wording - nobody ""reported"" that hamas captured a soldier but themselves, everybody else reported that they captured a body.",,en,,618871982,618872574,main,81136,,,2014-07-28 21:08:37,2014 Israel–Gaza conflict,WarKosign,
,/* Violations of the truce reach in 2012 */,,en,,618871888,618871982,main,81150,,,2014-07-28 21:03:49,2014 Israel–Gaza conflict,Gever tov,
,/* Violations of the truce */,,en,,618871537,618871888,main,81148,,,2014-07-28 21:02:57,2014 Israel–Gaza conflict,Gever tov,
,,,en,,618870345,618871537,main,81134,,,2014-07-28 21:00:21,2014 Israel–Gaza conflict,2604:2000:6AA1:6100:2D26:2FD5:1049:39A7,
