lang,link
en,https://web.archive.org/web/20140801101226/http://www.worldtribune.com/2014/07/30/israel-says-10-percent-hamas-rockets-misfire-fall-gaza-strip/
en,https://web.archive.org/web/20140802181856/http://www.worldtribune.com/2014/07/31/sources-hamas-quickly-puts-dissent-gaza-kills-palestinian-protesters/
en,https://web.archive.org/web/20140804042611/http://mfa.gov.il/MFA/ForeignPolicy/Issues/Pages/Hamas-terror-tunnels.aspx
en,https://web.archive.org/web/20140806010808/http://www.ottawacitizen.com/news/Israeli+airstrike+kills+militant+leader+Gaza+Strip+ground+campaign/10088097/story.html
en,https://web.archive.org/web/20140808051540/http://www.ochaopt.org/documents/ocha_opt_sitrep_05_08_2014.pdf
en,https://web.archive.org/web/20140808054839/http://mfa.gov.il/MFA/ForeignPolicy/Terrorism/Pages/Sderot-factory-destroyed-by-rocket-fire-29-Jun-2014.aspx
en,https://web.archive.org/web/20140808071549/http://www.worldtribune.com/2014/07/30/israel-says-10-percent-hamas-rockets-misfire-fall-gaza-strip/
en,https://web.archive.org/web/20140810223617/http://www.timesofisrael.com/soldiers-not-civilians-are-tunnel-infiltration-goals-says-senior-intelligence-source/
en,https://web.archive.org/web/20140811140312/https://www.middleeastmonitor.com/news/middle-east/7927-palestinian-government-criticises-un-position-on-gaza-tunnel
en,https://web.archive.org/web/20140811193044/http://www.idfblog.com/blog/2014/07/28/hamas-uses-hospitals-ambulances-military-purposes
en,https://web.archive.org/web/20140811202832/http://www.i24news.tv/en/news/international/middle-east/38508-140728-hamas-executes-30-suspected-collaborators-report
en,https://web.archive.org/web/20140812134114/http://www.pressgazette.co.uk/node/23028
en,https://web.archive.org/web/20140812195149/http://news.yahoo.com/israel-vows-destroy-hamas-tunnels-deaths-spike-214755183.html
en,https://web.archive.org/web/20140812223755/http://www.presstv.ir/detail/2014/08/07/374390/palestinians-rally-in-support-of-hamas/
en,https://web.archive.org/web/20140812224510/http://pflp.ps/english/2014/08/09/abu-jamal-palestinian-resistance-continues-to-confront-the-occupier-with-rockets-and-missiles/
en,https://web.archive.org/web/20140814010258/http://www.globes.co.il/en/article-foreign-journalists-protest-hamas-threats-1000963063
en,https://web.archive.org/web/20140822025714/http://www.idfblog.com/blog/2014/07/31/hamas-launches-rockets-civilians-gaza/
en,https://web.archive.org/web/20140824232042/https://news.yahoo.com/gaza-mortar-fire-kills-child-southern-israel-army-155659460.html
en,https://web.archive.org/web/20140826114623/http://www.mezan.org/en/details.php?id=18497&ddname=IOF&id_dept=9&p=center
en,https://web.archive.org/web/20140903032637/http://www.moi.gov.ps/en/Details.aspx?nid=68571
en,https://web.archive.org/web/20140903144421/http://aviationweek.com/defense/iron-dome-blunts-90-enemy-rockets
en,https://web.archive.org/web/20140905071227/http://www.pcpsr.org/en/special-gaza-war-poll
en,https://web.archive.org/web/20140906223031/http://news.yahoo.com/video/tensions-rise-israel-following-murder-225301495.html
en,https://web.archive.org/web/20140907170824/http://www.i24news.tv/en/news/international/middle-east/42879-140907-abbas-threatens-to-break-up-unity-government
en,https://web.archive.org/web/20140913014525/http://www.ochaopt.org/documents/ocha_opt_sitrep_04_09_2014.pdf
en,https://web.archive.org/web/20141002194546/http://www.presstv.com/detail/2014/10/02/380771/israeli-army-opens-fire-in-south-gaza/
en,https://web.archive.org/web/20141004001043/http://amnesty.ie/news/public-statementabducted-israeli-teens-must-be-released-israel-must-cease-collective-punishment
en,https://web.archive.org/web/20141004235900/http://www.gatestoneinstitute.org/4706/gazan-hamas-war-crimes
en,https://web.archive.org/web/20141006115205/http://www.idfblog.com/blog/2014/09/12/idf-conducts-fact-finding-assessment-following-operation-protective-edge/
en,https://web.archive.org/web/20141006124558/http://www.jspacenews.com/hamas-executions-palestinians-gaza/
en,https://web.archive.org/web/20141006130427/http://www.ochaopt.org/documents/ocha_opt_protection_of_civilians_weekly_report_2014_9_13_english.pdf
en,https://web.archive.org/web/20141006183336/http://www.nytimes.com/2014/07/19/world/middleeast/hamas-gaza-strip-tunnels-led-to-israels-invasion.html
en,https://web.archive.org/web/20141007012453/http://au.ibtimes.com/articles/565382/20140905/hamas-terrorists-gaza-crisis.htm
en,https://web.archive.org/web/20141009172900/http://america.aljazeera.com/opinions/2014/7/gaza-tunnels-hamasisraelidf.html
en,https://web.archive.org/web/20141021035311/http://www.ochaopt.org/documents/ocha_opt_the_humanitarian_monitor_2014_10_03_english.pdf
en,https://web.archive.org/web/20141026132213/http://www.idfblog.com/blog/2014/08/01/hamas-holy-places-in-gaza-as-terrorist-facilities/
en,https://web.archive.org/web/20141106100445/http://www.msn.com/en-us/news/world/gaza-rocket-hits-southern-israel-causing-no-damage-or-injuries-army/ar-BBckBaA
en,https://web.archive.org/web/20141110053851/http://www.amnesty.org/en/library/asset/MDE15/032/2014/en/613926df-68c4-47bb-b587-00975f014e4b/mde150322014en.pdf
en,https://web.archive.org/web/20141112073625/http://jcpa.org/hamas-attack-tunnels/
en,https://web.archive.org/web/20141124003755/http://www.ochaopt.org/documents/ocha_opt_gaza_blockade_factsheet_june_2012_english.pdf
en,https://web.archive.org/web/20141126183051/http://www.ochaopt.org/documents/ocha_opt_protection_of_civilians_weekly_report_2014_7_04_english.pdf
en,https://web.archive.org/web/20141231235450/http://ejpress.org/index.php?option=com_content&view=article&id=49892
en,https://web.archive.org/web/20150217224727/http://www.worldtribune.com/2014/12/22/hamas-said-using-cement-steel-un-aid-repair-attack-tunnels/
en,https://web.archive.org/web/20150626172944/http://www.mobile.reuters.com/article/idUSKBN0G907R20140810?irpc=932
en,https://www.amnesty.org.uk/press-releases/gaza-israel-playing-games-human-rights-organisations-denied-access
en,https://www.amnesty.org/download/Documents/MDE2111782015ENGLISH.PDF
en,https://www.amnesty.org/download/Documents/mde2116432015eng.pdf
en,https://www.amnesty.org/en/articles/news/2015/03/palestinian-armed-groups-killed-civilians-on-both-sides-in-2014-gaza-conflict/
en,https://www.amnesty.org/en/latest/news/2015/05/gaza-palestinians-tortured-summarily-killed-by-hamas-forces-during-2014-conflict/
en,https://www.amnesty.org/en/library/asset/MDE15/017/2014/en/5b79b682-8d41-4751-9cbc-a0465f6433c3/mde150172014en.html
en,https://www.amnesty.org/en/library/asset/MDE15/032/2014/en/613926df-68c4-47bb-b587-00975f014e4b/mde150322014en.pdf
en,https://www.amnesty.org/en/news/hamas-must-end-summary-executions-informers-face-firing-squad-2014-08-22
en,https://www.amnesty.org/en/news/israel-must-scrap-illegal-land-grab-west-bank-2014-09-01
en,https://www.amnesty.org/en/news/israelgaza-prevent-further-war-crimes-after-israeli-ground-assault-2014-07-18
en,https://www.amnesty.org/en/news/israelgaza-conflict-questions-and-answers-2014-07-25
en,https://www.amnesty.org/en/news/mounting-evidence-deliberate-attacks-gaza-health-workers-israeli-army-2014-08-07
en,https://www.amnesty.org/press-releases/2015/05/gaza-palestinians-tortured-summarily-killed-by-hamas-forces-during-2014-conflict/
en,https://www.bbc.co.uk/news/10306193
en,https://www.bbc.co.uk/news/technology-28657324
en,https://www.bbc.co.uk/news/world-middle-east-28904028
en,https://www.bbc.co.uk/news/world-middle-east-20388298
en,https://www.bbc.co.uk/news/world-middle-east-28292908
en,https://www.bbc.com/news/world-middle-east-13331522
en,https://www.bbc.com/news/world-middle-east-28156268
en,https://www.bbc.com/news/world-middle-east-28252155
en,https://www.bbc.com/news/world-middle-east-28939350
en,https://www.bbc.com/news/world-middle-east-20388298
en,https://www.bbc.com/news/world-middle-east-28688179
en,https://www.bbc.com/news/world-middle-east-28437626
en,https://www.bbc.com/news/world-middle-east-33128955
en,https://www.bostonglobe.com/opinion/2014/07/19/deprivation-gaza-strip/6HybezDQv6N0lGzsVWoB4N/story.html
en,https://www.economist.com/news/middle-east-and-africa/21607895-hamas-wants-two-big-concessions-it-may-not-get-them-why-hamas-fires-those-rockets
en,https://www.economist.com/news/middle-east-and-africa/21606288-murder-three-kidnapped-israeli-youths-has-set-dangerous-new-spate
en,https://www.flickr.com/photos/idfonline/14665449614/
en,https://www.google.com/hostednews/afp/article/ALeqM5jRUtS7PreKQztfBnueg5yNep0ROg?docId=CNG.eceda380b55ad442c0c0b524c5263e34.61
en,https://www.haaretz.com/4-israeli-arabs-disciplined-over-anti-war-facebook-posts-1.5256408
en,https://www.haaretz.com/during-gaza-op-5-soldiers-killed-by-friendly-fire-1.5259729
en,https://www.hrw.org/en/news/2004/10/28/israel-disengagement-will-not-end-gaza-occupation
en,https://www.hrw.org/news/2009/01/12/deprived-and-endangered-humanitarian-crisis-gaza-strip
en,https://www.hrw.org/news/2014/07/03/israel-serious-violations-west-bank-operations
en,https://www.hrw.org/news/2014/07/09/palestineisrael-indiscriminate-palestinian-rocket-attacks
en,https://www.hrw.org/news/2014/07/15/israelpalestine-unlawful-israeli-airstrikes-kill-civilians
en,https://www.hrw.org/news/2014/08/03/qa-2014-hostilities-between-israel-and-hamas
en,https://www.hrw.org/news/2014/08/10/gaza-widespread-impact-power-plant-attack
en,https://www.hrw.org/news/2014/08/20/israelegypt-provide-rights-groups-access-gaza
en,https://www.hrw.org/news/2014/08/25/gaza-halt-executions
en,https://www.icrc.org/ihl/WebART/470-750065
en,https://www.idfblog.com/blog/2014/07/10/6-million-lives-in-danger-the-deadly-rocket-arsenal-of-hamas/
en,https://www.idfblog.com/blog/2014/08/05/operation-protective-edge-numbers/
en,https://www.idfblog.com/operationgaza2014/
en,https://www.independent.co.uk/news/world/middle-east/middle-east-peace-deal-between-palestinian-political-groups-fatah-and-hamas-casts-doubt-on-faltering-talks-with-israel-9278684.html?origin=internalSearch
en,https://www.independent.co.uk/news/world/middle-east/if-you-recognise-palestinian-government-you-support-terrorism-benjamin-netanyahu-tells-world-leaders-9468161.html?origin=internalSearch
en,https://www.independent.co.uk/news/world/middle-east/israelgaza-crisis-reconstruction-of-flattened-gaza-will-cost-5billion-palestinian-officials-say-9713905.html
en,https://www.independent.co.uk/news/world/middle-east/israelgaza-conflict-the-myth-of-hamass-human-shield-9619810.html
en,https://www.independent.co.uk/news/world/middle-east/israelgaza-conflict-israeli-knock-on-roof-missile-warning-technique-revealed-in-stunning-video-9603179.html
en,https://www.independent.co.uk/news/world/middle-east/israelgaza-conflict-hamas-says-longterm-truce-agreed-with-israel-9691910.html
en,https://www.jewishvirtuallibrary.org/jsource/Terrorism/2010Review.pdf
en,https://www.middleeastmonitor.com/articles/middle-east/14041-the-ancient-mosques-of-gaza-in-ruins-how-israels-war-endangered-palestines-cultural-heritage
en,https://www.middleeastmonitor.com/blogs/lifestyle/7813-israel-tightens-its-blockade-of-gaza-for-security-reasons
en,https://www.middleeastmonitor.com/news/48-asia/16481-japan-pledges-100m-to-rebuild-gaza
en,https://www.middleeastmonitor.com/news/europe/12799-rights-organisation-israels-targeting-of-civilians-war-crime
en,https://www.middleeastmonitor.com/news/middle-east/14127-gazas-only-power-plant-ready-to-work-pending-fuel-supply
en,https://www.middleeastmonitor.com/news/middle-east/7927-palestinian-government-criticises-un-position-on-gaza-tunnel
en,https://www.npr.org/blogs/thetwo-way/2014/07/14/331411652/reports-israel-may-accept-ceasefire-proposal-from-egypt
en,https://www.npr.org/sections/thetwo-way/2014/07/29/336386340/israeli-bombing-destroys-gazas-only-power-plant
en,https://www.nytimes.com/2014/07/03/world/middleeast/israel.html
en,https://www.nytimes.com/2014/07/09/world/middleeast/israel-steps-up-offensive-against-hamas-in-gaza.html
en,https://www.nytimes.com/2014/07/15/world/middleeast/israeli-youths-murder-called-blueprint-for-revenge.html
en,https://www.nytimes.com/2014/07/19/world/middleeast/hamas-gaza-strip-tunnels-led-to-israels-invasion.html
en,https://www.nytimes.com/2014/07/23/world/middleeast/israel-gaza-conflict.html
en,https://www.nytimes.com/2014/07/24/world/middleeast/israel-says-hamas-is-using-civilians-as-shields-in-gaza.html
en,https://www.nytimes.com/2014/07/26/world/middleeast/israel-gaza-strip.html?_r=0
en,https://www.nytimes.com/2014/07/29/world/middleeast/tunnels-lead-right-to-heart-of-israeli-fear.html?
en,https://www.nytimes.com/2014/08/02/world/middleeast/israel-gaza-conflict.html?_r=0
en,https://www.nytimes.com/2014/08/06/world/middleeast/civilian-or-not-new-fight-in-tallying-the-dead-from-the-gaza-conflict.html?_r=0
en,https://www.nytimes.com/2014/08/25/world/middleeast/gaza-strip-palestinian-teenager-cites-ordeal-as-captive-of-israelis-soldiers.html
en,https://www.nytimes.com/2014/09/05/world/middleeast/killing-of-3-israeli-teenagers-loosely-tied-to-hamas-court-documents-show.html?_r=0
en,https://www.nytimes.com/2014/09/11/world/middleeast/gaza-strip-israel-criminal-investigation.html?ref=todayspaper&_r=0
en,https://www.nytimes.com/2014/11/05/world/middleeast/amnesty-international-says-israel-showed-callous-indifference-to-gaza-civilians.html?_r=0
en,https://www.nytimes.com/2015/01/13/world/middleeast/bitter-cold-claims-more-lives-in-gaza.html
en,https://www.nytimes.com/2015/03/26/world/middleeast/amnesty-international-sees-evidence-of-palestinian-war-crimes-in-14-gaza-conflict.html?mabReward=R3&action=click&pgtype=Homepage&region=CColumn&module=Recommendation&src=rechp&WT.nav=RecEngine
en,https://www.nytimes.com/aponline/2016/08/24/world/middleeast/ap-ml-israel-gaza-war-probe.html
en,https://www.nytimes.com/interactive/2014/08/03/world/middleeast/assessing-the-damage-and-destruction-in-gaza.html
en,https://www.nytimes.com/roomfordebate/2014/07/22/self-defense-or-atrocties-in-gaza/israels-response-is-proportionate-to-hamass-threat
en,https://www.ochaopt.org/content/gaza-two-years-2014-hostilities-august-2016
en,https://www.reuters.com/article/2011/09/13/us-un-gaza-rights-idUSTRE78C59R20110913
en,https://www.reuters.com/article/2014/04/23/us-palestinian-israelstrike-idUSBREA3M17520140423
en,https://www.reuters.com/article/2014/07/30/us-mideast-gaza-idUSKBN0FV04A20140730
en,https://www.reuters.com/article/2014/07/22/us-palestinians-israel-un-aid-idUSKBN0FR14820140722
en,https://www.reuters.com/article/2014/07/19/us-israel-journalists-idUSKBN0FO0YG20140719
en,https://www.reuters.com/article/2014/07/18/us-palestinians-israel-egypt-hamas-idUSKBN0FN1LY20140718
en,https://www.reuters.com/article/2014/08/24/us-mideast-gaza-hamas-document-idUSKBN0GO0D120140824
en,https://www.reuters.com/article/2014/08/05/us-mideast-gaza-arrests-idUSKBN0G529N20140805
en,https://www.reuters.com/article/2014/08/21/us-mideast-gaza-idUSKBN0GI12O20140821
en,https://www.reuters.com/article/2014/11/06/us-israel-usa-gaza-idUSKBN0IQ2LH20141106
en,https://www.reuters.com/article/idUSLDE65404020100605
en,https://www.telegraph.co.uk/news/worldnews/middleeast/israel/10901225/Hamas-kidnapping-Islamist-group-to-blame-for-youths-kidnapping-Benjamin-Netanyahu-says.html
en,https://www.telegraph.co.uk/news/worldnews/middleeast/gaza/11007914/They-want-to-make-us-dependent-on-aid-Gazas-economy-ruined-by-Israeli-shelling.html
en,https://www.telegraph.co.uk/news/worldnews/middleeast/israel/10969563/Israel-to-escalate-Gaza-military-offensive-after-first-citizen-killed.html
en,https://www.telegraph.co.uk/news/worldnews/middleeast/gaza/11039636/Israeli-attacks-on-Gaza-families-must-be-investigated-as-war-crimes-say-human-rights-groups.html
en,https://www.telegraph.co.uk/news/worldnews/middleeast/palestinianauthority/11631865/Amnesty-International-report-details-spine-chilling-Hamas-killings-and-torture.html
en,https://www.terrorism-info.org.il/Data/articles/Art_20841/E_105_15_1379706052.pdf
en,https://www.terrorism-info.org.il/en/20711/
en,https://www.theguardian.com/commentisfree/2014/jul/25/guardian-view-causes-fighting-gaza
en,https://www.theguardian.com/world/2012/nov/21/iran-supplied-hamas-missile-technology
en,https://www.theguardian.com/world/2014/aug/26/gaza-ceasefire-israel-palestinians-halt-fighting
en,https://www.theguardian.com/world/2014/aug/11/damage-gaza-homes-israel-hamas-conflict
en,https://www.theguardian.com/world/2014/aug/22/gaza-economic-cost-war-factories-destroyed
en,https://www.theguardian.com/world/2014/aug/07/palestinians-return-home-israeli-troops-faeces-graffiti
en,https://www.theguardian.com/world/2014/aug/08/-sp-gaza-israeli-strikes-unrwa-schools
en,https://www.theguardian.com/world/2014/jun/02/palestinian-unity-government-sworn-in-fatah-hamas
en,https://www.theguardian.com/world/2014/jun/05/israel-build-more-homes-settlements
en,https://www.theguardian.com/world/2014/jun/26/hunt-missing-israeli-boys-recriminations
en,https://www.theguardian.com/world/2014/jun/18/palestinians-freed-2001-gilad-shalit-custody
en,https://www.theguardian.com/world/2014/jul/14/three-jewish-israelis-charged-kidnapping-killing-palestinian-boy
en,https://www.theguardian.com/world/2014/jul/11/ramadan-gaza-life-under-missile-fire
en,https://www.theguardian.com/world/2014/jul/24/gaza-hamas-fighters-military-bases-guerrilla-war-civilians-israel-idf
en,https://www.theguardian.com/world/2014/jul/17/unrwa-investigating-20-rockets-empty-gaza-school-palestinian
en,https://www.theguardian.com/world/2014/jul/29/gaza-power-plant-destroyed-israeli-airstrike-100-palestinians-dead
